URL,Selector,Snippet,Explanation
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 right-4 bg-yellow-500 text-white px-3 py-1 rounded-full tex…"">","Fix any of the following:
  Element has insufficient color contrast of 1.91 (foreground color: #ffffff, background color: #eab308, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-teal-600","<a href=""/beach/isla-culebrita-tortuga-beach-culebra-18316-65215"" class=""bg-teal-600 hover:bg-teal-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-teal-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 right-4 bg-yellow-500 text-white px-3 py-1 rounded-full tex…"">","Fix any of the following:
  Element has insufficient color contrast of 1.91 (foreground color: #ffffff, background color: #eab308, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-teal-600","<a href=""/beach/playa-pelcano-caja-de-muertos-ponce-17893-66533"" class=""bg-teal-600 hover:bg-teal-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-teal-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-teal-600","<a href=""/beach/cayo-diablo-reef-stop-fajardo-18371-65559"" class=""bg-teal-600 hover:bg-teal-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-teal-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-teal-600","<a href=""/beach/cayo-icacos-la-cordillera-fajardo-18382-65597"" class=""bg-teal-600 hover:bg-teal-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-teal-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-teal-600","<a href=""/beach/playa-brava-culebra-culebra-18346-65275"" class=""bg-teal-600 hover:bg-teal-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-teal-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 right-4 bg-yellow-500 text-white px-3 py-1 rounded-full tex…"">","Fix any of the following:
  Element has insufficient color contrast of 1.91 (foreground color: #ffffff, background color: #eab308, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-teal-600","<a href=""/beach/cueva-de-las-golondrinas-cove-isabela-18475-66958"" class=""bg-teal-600 hover:bg-teal-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-teal-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-teal-600","<a href=""/beach/carlos-rosario-beach-culebra-18327-65308"" class=""bg-teal-600 hover:bg-teal-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-teal-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-teal-600","<a href=""/beach/punta-soldado-culebra-18294-65279"" class=""bg-teal-600 hover:bg-teal-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-teal-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-teal-600","<a href=""/beach/la-plata-platita-vieques-18096-65405"" class=""bg-teal-600 hover:bg-teal-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-teal-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.74 (foreground color: #ffffff, background color: #0d9488, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/hidden-beaches-puerto-rico.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
